Students	144000
81557	15031 5946 2260 12207
81558	5148 17898 10047 6374
81559	11333 11824 1568 5185
81560	17876 13499 15839 3436
81561	496 2208 5709 10153
81562	775 1971 7106 6602
81563	8005 10783 9667 3959
81564	291 3549 10410 7071
81565	16995 15705 13543 3124
81566	5832 16261 5106 568
81567	9995 3129 355 17788
81568	10822 385 5153 2344
81569	11567 13362 4138 6855
81570	10201 5192 12192 12721
81571	15677 11360 8270 7825
81572	10231 2648 1693 7500
81573	3953 6208 3598 6549
81574	3599 6930 7665 14718
81575	3391 8042 10181 5219
81576	14942 14522 14683 692
81577	14513 17486 7214 9232
81578	11209 13426 8790 10061
81579	5508 6063 1089 3299
81580	11506 9625 3218 14642
81581	6449 8284 9410 2116
81582	16510 264 12806 4288
81583	10361 17172 7288 13269
81584	17884 14264 10493 3684
81585	10564 10799 7249 13615
81586	3670 4069 4339 6
81587	6536 14121 11700 5347
81588	4167 1039 2143 11738
81589	11336 3831 9051 10193
81590	14384 3678 6913 16564
81591	2538 283 5306 1731
81592	1888 8267 14220 4245
81593	5562 5610 12224 14698
81594	10551 13812 17746 12635
81595	3344 7092 5004 16342
81596	15533 5208 2241 9605
81597	1312 17559 8843 8353
81598	4672 12475 11537 8523
81599	1838 6149 8693 8732
81600	2408 17568 11257 14163
81601	17479 15090 10079 11060
81602	6330 11803 5435 7453
81603	11652 15360 6928 6076
81604	11475 6250 13393 13266
81605	4656 6037 13027 1193
81606	3670 10588 1883 3669
81607	10403 16947 12942 11675
81608	303 4840 5800 13453
81609	8618 1833 12 6529
81610	5232 3216 8534 9590
81611	8852 11678 5380 6869
81612	5762 17793 12458 1297
81613	2155 3020 10942 501
81614	10037 8227 14936 2849
81615	15980 16192 6540 15778
81616	16591 13806 15791 6946
81617	3517 15207 9783 16407
81618	12295 12240 8183 4480
81619	16491 12739 1465 8792
81620	16479 11347 10525 16909
81621	6230 8069 8710 14780
81622	7639 17458 6216 48
81623	9755 9210 1686 1213
81624	4784 5818 16739 17108
81625	5543 4489 30 15540
81626	8242 7483 1987 14020
81627	1694 11799 3955 5975
81628	4524 14336 1555 1755
81629	15254 5456 6425 3124
81630	6717 10679 4166 4154
81631	7623 5148 12768 7848
81632	17786 14598 5419 4083
81633	9187 796 6592 17243
81634	13182 12782 4595 3199
81635	2543 3331 12020 5034
81636	1162 8806 17397 11463
81637	14066 14367 1860 436
81638	6365 15021 13177 3703
81639	11912 5526 9595 6594
81640	10366 16148 12463 9967
81641	9049 10798 7835 4077
81642	4134 16436 17411 4205
81643	386 721 13218 4584
81644	1658 17782 10192 11892
81645	11683 17383 11669 9011
81646	13342 9657 16242 9607
81647	12545 8324 16393 16348
81648	6198 8821 829 14302
81649	14524 9228 11993 7473
81650	1360 11846 12447 17016
81651	16108 2000 5738 8862
81652	11981 10297 3161 3120
81653	17205 10258 11111 7461
81654	190 13032 14240 4845
81655	651 615 5549 7543
81656	8470 6554 1150 13802
81657	7177 3174 13511 3216
81658	8530 16579 11293 1457
81659	7331 2618 17902 12453
81660	5571 12088 14768 12155
81661	16914 1980 17265 13994
81662	9686 8996 2863 8145
81663	3622 2728 9122 15292
81664	5071 8268 6973 11303
81665	11815 15162 7398 9769
81666	13701 6831 16236 5741
81667	7575 10260 7933 1111
81668	15185 16949 17280 17376
81669	15571 10130 771 15049
81670	602 8861 4164 8630
81671	6613 10961 7110 3144
81672	5337 6431 16872 12937
81673	2260 12030 16590 2461
81674	6119 10318 503 8480
81675	12353 16691 12965 13688
81676	8806 13752 10691 11695
81677	6909 6517 13063 2273
81678	1795 6369 17745 14450
81679	3488 9818 15465 8432
81680	9378 7787 16455 6543
81681	10810 4593 15318 12516
81682	17837 6577 2635 5184
81683	17212 7652 16327 4159
81684	8627 12133 5048 15453
81685	8316 2118 16120 861
81686	7611 14574 8575 8383
81687	6213 8804 4885 2227
81688	8968 3247 17238 2288
81689	399 3088 9483 5940
81690	1159 3672 10002 6221
81691	729 1787 10076 16751
81692	12105 3836 10144 12034
81693	6718 10289 17722 8237
81694	1614 13634 12444 17422
81695	3691 4740 1343 12894
81696	11011 3943 17423 532
81697	12452 17418 13041 1257
81698	904 12332 444 9266
81699	5441 1609 9788 17178
81700	12080 12733 5606 13213
81701	4660 5284 17209 14095
81702	9629 16526 8046 17327
81703	5048 4635 17388 247
81704	2568 8447 1536 3905
81705	5432 3181 1397 3101
81706	482 16484 7046 9222
81707	1725 9516 12607 969
81708	16973 8493 8354 11227
81709	13573 11046 4758 2786
81710	11113 9666 14695 5164
81711	14354 10079 3200 11311
81712	10469 159 5966 10623
81713	5091 14486 12802 12647
81714	8802 3213 17050 616
81715	11626 9826 15560 9902
81716	8048 16926 12457 6573
81717	3245 5299 5157 1059
81718	5841 11448 10677 14814
81719	17805 8191 6400 14677
81720	12480 1849 7376 16016
81721	17404 14564 10763 15912
81722	992 7133 1891 17475
81723	15626 15874 13114 11543
81724	4744 3989 8357 12531
81725	14484 7925 13094 153
81726	10914 5697 5233 12459
81727	10332 14096 9618 16464
81728	15049 16372 3002 13301
81729	1210 1158 2458 12892
81730	9942 16168 15379 3678
81731	11358 11129 1006 10880
81732	13084 10451 488 9420
81733	11975 2626 8953 13243
81734	15088 11033 3175 5050
81735	16670 11947 12828 16884
81736	625 6544 3833 2563
81737	17538 5717 8158 6558
81738	17669 17752 8998 8778
81739	17271 9361 13324 7062
81740	10144 6231 14270 1571
81741	8335 6883 10111 7229
81742	7420 7154 15131 10745
81743	7868 1479 9425 14407
81744	5535 13181 3674 16977
81745	6641 11362 16661 14703
81746	15499 14440 3352 16314
81747	12233 8845 3842 2240
81748	9603 13390 11487 6032
81749	363 11199 4754 5891
81750	17241 15025 14433 8327
81751	10236 15112 9072 12523
81752	13446 6302 5089 13247
81753	11707 14656 7729 5636
81754	8072 17935 12737 7584
81755	85 11599 12624 17507
81756	1356 2794 11054 4
81757	14481 12628 11191 13382
81758	12440 15995 11624 598
81759	1754 6582 8304 2111
81760	15386 499 3238 13276
81761	12288 6150 14534 737
81762	6165 12529 1842 17908
81763	10138 8670 14872 16946
81764	8198 5440 10156 15990
81765	378 7605 1682 1077
81766	7078 6808 3612 2749
81767	909 16121 7882 412
81768	11342 11466 8577 2065
81769	6403 4733 1116 10853
81770	17339 4955 9595 14357
81771	6614 12450 1044 768
81772	16584 15443 2783 15687
81773	13842 7049 5770 2780
81774	9316 1550 4444 708
81775	14990 9171 13912 11593
81776	16427 6700 9461 4830
81777	8350 10755 13843 13552
81778	7401 7657 17126 17968
81779	4035 1038 9224 6562
81780	6451 17691 14635 1592
81781	13791 10769 6124 3270
81782	16662 7492 4721 14462
81783	819 9633 13720 7926
81784	8612 3357 9619 10356
81785	7208 12951 3880 16226
81786	3691 472 878 11426
81787	1556 17638 10747 9644
81788	17119 5160 1416 15343
81789	2498 4150 13886 7214
81790	13549 1858 12644 5358
81791	8938 14668 7484 12554
81792	7039 16276 5511 1569
81793	3036 4148 13670 16046
81794	7186 5727 17840 1231
81795	15244 1994 90 1505
81796	6252 12899 15513 13776
81797	14016 4132 8531 9414
81798	16217 8501 5694 14380
81799	16228 6021 14623 4874
81800	1891 9170 2575 12340
81801	3766 14764 16419 9774
81802	10430 15750 7919 9336
81803	1298 10868 10012 3363
81804	14901 15670 2055 9725
81805	13788 1479 3229 1422
81806	11930 13501 17937 402
81807	13985 12898 9947 17510
81808	14847 1978 7349 3511
81809	9791 11093 11590 8412
81810	4274 15791 6439 3265
81811	3223 8556 6960 5813
81812	17609 4262 7352 529
81813	6464 6333 10718 5494
81814	17504 16664 11974 17418
81815	435 1369 14561 1890
81816	11092 1380 4482 17154
81817	13252 9385 7401 11721
81818	446 3367 1779 7704
81819	9942 10442 17722 5585
81820	6586 15464 16723 17284
81821	902 8063 8687 906
81822	14162 11949 12517 1746
81823	12697 13326 8532 11431
81824	13910 15476 17623 6052
81825	3014 706 7341 5578
81826	6940 13008 5144 10574
81827	1856 12591 10355 4396
81828	12965 16698 6701 15807
81829	3379 2394 3660 3612
81830	1702 13799 6592 6216
81831	9189 5964 16305 9314
81832	16842 17636 11197 13403
81833	2345 1596 9682 9190
81834	1216 11430 17458 14572
81835	13847 4382 6350 14913
81836	2109 14327 4625 14335
81837	11979 4837 4396 2261
81838	991 12391 15393 8324
81839	7481 12810 13885 11873
81840	8411 12503 2059 9761
81841	4280 5509 11003 1160
81842	237 14111 10405 9200
81843	8232 1179 1071 10804
81844	12012 16616 2612 950
81845	3193 5397 3792 11559
81846	13779 10801 4745 3371
81847	594 5291 8778 577
81848	10425 15169 12038 8193
81849	11694 6050 4728 3401
81850	2307 288 2592 16260
81851	16656 16045 7445 9906
81852	3748 4363 4917 15722
81853	9702 17577 14292 17991
81854	2830 9077 3221 13575
81855	2741 3837 13678 7615
81856	12845 6508 14355 16668
81857	11059 10990 1664 7906
81858	7746 13366 5851 1830
81859	1933 15486 15909 11481
81860	9007 8193 1663 2596
81861	10364 14669 3810 6885
81862	9376 16234 4878 4162
81863	17517 15528 12927 6087
81864	12222 17683 8931 16673
81865	14897 2081 9547 7367
81866	1375 5741 12668 5719
81867	6831 12246 5618 12584
81868	7689 13518 3974 15984
81869	1393 14331 11155 7836
81870	2888 9155 7631 3427
81871	9534 5274 2720 9791
81872	710 10804 1573 13054
81873	1937 11655 16602 12645
81874	13827 13038 15749 11395
81875	4809 16131 15912 4527
81876	12582 8153 5469 17102
81877	5728 14460 17966 5474
81878	12175 9415 16263 3781
81879	14499 17540 6076 13614
81880	4645 14763 4047 2081
81881	15961 1010 6105 12093
81882	673 759 14720 15387
81883	1688 13877 17031 12442
81884	10093 1609 5158 7022
81885	11610 5349 159 12591
81886	6795 17009 1059 12769
81887	736 7607 17567 17526
81888	1695 3223 10031 10745
81889	341 17589 10954 7732
81890	16374 4352 954 17174
81891	1273 5056 3104 6957
81892	64 7038 10706 1455
81893	11339 13132 5871 8614
81894	5786 8003 1082 11063
81895	13159 3371 12794 17173
81896	13583 9775 9950 278
81897	7283 9949 1252 11274
81898	8048 13689 1538 10538
81899	5925 13022 10380 2957
81900	17654 12848 13087 263
81901	5242 3520 16924 4431
81902	8729 5094 3075 6436
81903	14689 12687 13638 6073
81904	5373 3261 17697 2901
81905	16753 11512 9891 9000
81906	12062 6958 11367 3402
81907	7072 7894 15726 12462
81908	2285 6983 13622 14691
81909	15820 14830 16789 8570
81910	10116 14086 1002 12710
81911	10108 9242 2251 16411
81912	14337 260 10235 14796
81913	4112 113 1149 12489
81914	6442 16972 2375 3140
81915	10664 2580 12382 4598
81916	8670 8864 4397 17330
81917	13105 7296 4061 11730
81918	16048 15279 11214 16682
81919	11370 5976 16821 9443
81920	13384 9733 5080 14308
81921	13434 333 13292 6201
81922	4104 4891 894 12369
81923	16579 6839 1969 7669
81924	12900 9995 1062 3808
81925	12204 13674 14440 16659
81926	251 772 16259 14023
81927	15350 9040 6082 2490
81928	4062 16841 14673 6373
81929	11528 5621 8186 16902
81930	17901 355 8149 8208
81931	14974 10383 1762 2337
81932	6606 12234 11017 13203
81933	10039 6132 16223 14388
81934	6409 12682 8309 15161
81935	3042 5288 9589 9544
81936	6131 14919 12624 12169
81937	17647 17207 12917 7957
81938	14500 13036 6891 4025
81939	8573 4017 4215 10898
81940	10197 10726 17978 8186
81941	4284 10433 12298 5817
81942	9828 11274 15238 12130
81943	5197 10316 6748 2472
81944	6704 4621 10853 12997
81945	13904 10804 4413 3457
81946	10068 12601 9149 4652
81947	15912 11816 5742 13659
81948	14156 2504 9929 1889
81949	13498 8409 15653 5648
81950	15401 14007 10317 5406
81951	9415 6035 1606 9815
81952	3964 5220 4600 1392
81953	5372 2096 14083 1208
81954	10789 4090 10130 8083
81955	10520 17350 5768 7424
81956	1417 11750 5452 8500
81957	17454 15712 15387 1676
81958	4917 10497 2551 9713
81959	5672 10781 10397 2204
81960	10443 15083 10327 4449
81961	4885 4017 11457 7574
81962	5191 9707 1241 8640
81963	3053 8934 3021 17070
81964	5808 14719 15443 6586
81965	6655 1873 14233 4422
81966	12669 4385 10648 11807
81967	17303 2971 14844 5359
81968	6876 2301 7498 16387
81969	5533 10820 7836 5157
81970	17303 2026 15247 10625
81971	5362 8931 16095 15237
81972	17564 7335 3212 14138
81973	6059 3630 2585 16132
81974	14396 11130 1618 15237
81975	421 13292 16225 17704
81976	17628 6490 9247 11337
81977	3852 17936 10950 6350
81978	13624 13613 14569 7443
81979	11522 6084 11266 11108
81980	14911 8442 13960 14349
81981	9989 8562 4034 111
81982	16541 2708 1003 1087
81983	16786 16435 1190 11578
81984	10685 749 920 9352
81985	10713 14618 1625 3718
81986	14918 55 9701 7202
81987	4793 15890 16562 11301
81988	4721 7724 14648 11115
81989	17240 14001 3416 3422
81990	12827 6229 5747 11682
81991	5119 9357 8339 9045
81992	9220 8789 7512 6647
81993	4898 12375 13452 6254
81994	7827 5415 2769 5792
81995	17532 8020 17099 5852
81996	9236 11286 11239 7259
81997	13385 240 362 9928
81998	15157 5469 14694 6286
81999	5862 15097 16559 7310
82000	9728 219 10973 13066
82001	380 10201 474 8464
82002	7304 9088 17224 6439
82003	1049 15764 667 6312
82004	7865 13903 2332 4490
82005	17276 7023 17357 692
82006	5833 14310 5716 1766
82007	2379 3119 6116 14736
82008	3731 5004 14410 7775
82009	2294 13584 5872 9324
82010	8868 3080 6663 4733
82011	411 4527 580 933
82012	5045 14933 12169 16082
82013	2731 16329 17309 14723
82014	95 7101 12481 3235
82015	17609 5200 3506 8461
82016	4051 6083 10161 2180
82017	4603 8312 10662 72
82018	1679 2699 11783 2138
82019	13186 12363 778 15964
82020	17181 14885 14034 11282
82021	10434 10448 9628 3074
82022	11978 2931 3848 3675
82023	7160 3857 11066 2615
82024	12660 15146 4760 3073
82025	2462 6061 11398 1865
82026	15429 17658 16472 2977
82027	9139 13538 194 4043
82028	5650 1665 5031 16444
82029	9010 16337 11803 7299
82030	4496 6814 6899 7535
82031	7845 16308 10337 2143
82032	11094 16586 1778 11006
82033	10276 8779 11889 275
82034	12061 10592 16030 3885
82035	11866 145 11370 699
82036	16877 7477 7241 3888
82037	313 1274 1498 5252
82038	13139 14787 14599 15297
82039	10674 4978 12192 13226
82040	439 4605 5553 8888
82041	4449 8856 9915 1646
82042	9303 13994 520 2756
82043	17381 2751 2340 17944
82044	16481 11387 4270 9490
82045	17898 6794 12152 9242
82046	1695 1930 11091 14037
82047	17280 1543 718 11305
82048	9887 14491 800 3812
82049	15837 16077 5956 4303
82050	13020 559 6259 148
82051	10640 5082 6762 7976
82052	2495 2561 2173 1995
82053	9691 7921 3081 11540
82054	17388 10290 15629 942
82055	797 3510 13854 1707
82056	10865 13054 7099 5105
82057	2890 12379 6929 1599
82058	1397 1943 10434 2177
82059	17019 13751 15316 13979
82060	10650 15153 7761 17055
82061	9858 10681 17099 2236
82062	6342 3726 10134 12820
82063	14181 12337 9791 1870
82064	15732 17232 1278 1609
82065	489 5379 15934 7835
82066	5928 16943 1859 15883
82067	17730 4027 17351 13026
82068	2733 17868 5300 6998
82069	14866 914 4634 14449
82070	363 2664 11389 8577
82071	4975 6097 14127 8174
82072	10046 17852 4665 1185
82073	13485 9706 16998 8012
82074	10237 6079 2856 10073
82075	8187 2631 3802 82
82076	7015 9188 12576 9324
82077	4739 5363 7366 7890
82078	37 3768 8870 9671
82079	11526 17672 16781 10370
82080	15400 5564 2232 15445
82081	5922 1114 17842 2446
82082	17713 17603 15274 12640
82083	10313 10587 12351 16111
82084	15750 3253 9362 12918
82085	10510 4066 8358 13767
82086	13153 17527 11199 3550
82087	11634 3494 5663 8609
82088	3834 17936 8618 16710
82089	12969 14386 15646 11230
82090	8967 3912 7643 11359
82091	11800 9103 7853 3285
82092	8743 5419 17252 17004
82093	2868 9021 15706 10059
82094	5448 16751 12241 15058
82095	8663 15824 2108 6080
82096	14813 713 2039 2195
82097	6532 16028 2820 11550
82098	14110 3380 6452 9161
82099	3304 3491 3024 288
82100	3989 4469 15887 3814
82101	7005 12156 10693 4122
82102	6667 2984 11827 12822
82103	4085 3561 17055 4239
82104	15772 14234 5072 12420
82105	9578 10748 3792 14851
82106	2852 12600 12574 8882
82107	14594 6128 14378 2732
82108	379 8497 10559 13988
82109	2647 9579 3449 7665
82110	2946 1835 10112 1616
82111	9471 6608 9001 9652
82112	1241 2026 15332 4849
82113	141 12734 7798 4854
82114	15415 8050 3805 8489
82115	14640 3457 6426 1665
82116	1485 7446 8204 9703
82117	14296 3117 7122 3061
82118	2516 14213 2568 3696
82119	16935 14756 14696 7425
82120	15527 12552 11026 5755
82121	10028 16706 4676 15425
82122	3278 159 14555 15781
82123	8653 6026 13133 11186
82124	3405 15323 767 2520
82125	4651 6145 11554 22
82126	13726 4485 2606 10120
82127	9013 4124 11607 251
82128	17984 1124 4388 9310
82129	13221 13774 6677 15298
82130	733 2798 13660 1569
82131	17062 10564 13633 4162
82132	9684 3063 964 4972
82133	12236 8709 1467 11619
82134	16388 6549 10830 1040
82135	16996 16128 7138 14046
82136	13833 12984 8006 10900
82137	8976 7068 11277 4646
82138	6260 17180 3326 16332
82139	17445 9100 3202 17040
82140	10306 1072 13414 12862
82141	2220 932 10155 12656
82142	7438 14808 11931 7967
82143	2699 17996 3603 7192
82144	9568 548 13021 3677
82145	2612 172 3998 8507
82146	14732 3174 6217 11350
82147	2398 119 16484 770
82148	5754 2424 4160 9299
82149	15428 9709 1686 15394
82150	3924 11078 8206 11022
82151	4688 3815 9960 16382
82152	17927 3809 6214 1320
82153	999 3339 10241 12058
82154	11434 9038 3661 3310
82155	355 10756 3986 2824
82156	13138 17723 3574 17458
82157	12556 13697 4611 1627
82158	12310 10390 8713 4152
82159	17940 3123 1306 8068
82160	13430 913 16976 6042
82161	13743 12494 7119 8740
82162	8899 558 14004 15393
82163	14349 13029 2815 5314
82164	9402 2635 9639 13063
82165	16572 15588 2177 8114
82166	9099 8722 1060 3334
82167	11955 6035 15124 2502
82168	9493 13891 5162 2805
82169	15060 6032 10305 8242
82170	9570 10609 14079 1835
82171	13719 13116 16689 4218
82172	589 9079 6622 11603
82173	4319 10671 2055 14353
82174	13780 3635 4824 6747
82175	6311 11916 15289 11391
82176	14109 10558 12821 6778
82177	1353 4401 2885 13329
82178	11282 6124 829 16969
82179	5767 16665 10194 14706
82180	10188 11079 122 15267
82181	6312 4692 6571 1717
82182	11093 6827 17605 5924
82183	14667 12582 836 14145
82184	17099 7579 12821 11009
82185	9479 3474 3218 10522
82186	10564 3479 4044 7733
82187	16354 5145 8305 11563
82188	13543 8293 5506 8610
82189	9726 17988 444 12932
82190	1618 3602 6713 2881
82191	10206 9050 8484 17726
82192	17936 5693 3341 5331
82193	14713 6709 10805 1636
82194	12754 9298 5241 12667
82195	6445 4237 4161 11715
82196	7337 2190 16724 11946
82197	15583 12927 1035 4916
82198	9675 12251 9484 6221
82199	11529 16819 17912 11107
82200	13136 109 15261 3493
82201	5407 3107 1166 13158
82202	3947 11660 5673 2380
82203	3597 1264 8102 1864
82204	7146 15899 510 3469
82205	7139 5620 104 7961
82206	3556 345 9235 15216
82207	9995 14699 2803 3322
82208	6223 3055 5426 15512
82209	9345 7944 14725 2493
82210	1754 12730 477 495
82211	7394 8660 12961 8214
82212	58 4728 14967 7091
82213	453 10939 4069 6275
82214	7072 8951 9847 866
82215	17494 8170 10635 10126
82216	13259 15504 4795 10263
82217	8792 13304 6698 12044
82218	13885 3800 11942 8067
82219	1830 12474 10612 11307
82220	5371 8331 11527 13022
82221	6168 9807 1783 16865
82222	15415 7748 11982 930
82223	9686 288 10240 16251
82224	952 11054 8471 3285
82225	5242 1397 7000 4155
82226	3548 17747 10925 10485
82227	11629 12922 14782 2953
82228	354 13557 13302 10059
82229	1471 1794 12806 15782
82230	12352 12072 7935 13941
82231	7664 5120 2116 12267
82232	325 12975 12618 8816
82233	8855 11666 5147 15904
82234	14678 15899 5387 3844
82235	13521 3970 9113 14267
82236	8081 4951 12818 12621
82237	11263 7988 9197 8712
82238	7729 2864 4114 7190
82239	1080 4733 4492 7041
82240	8965 3424 9259 9061
82241	15593 684 1173 12742
82242	15975 14322 17073 13795
82243	17452 8957 9490 15808
82244	14338 13920 12124 1492
82245	1512 15163 7808 2918
82246	14300 536 8158 11694
82247	9704 2705 14160 6803
82248	14833 15818 1954 3675
82249	17054 7837 15554 7991
82250	12767 8518 9314 7876
82251	2753 1264 15618 4814
82252	10594 13573 16290 3303
82253	7811 14234 82 15539
82254	8876 13754 7686 7133
82255	4433 3187 5060 5809
82256	6652 5375 15364 4487
82257	15996 5801 13141 7189
82258	3700 11535 8969 16314
82259	6237 7011 4867 546
82260	10049 10211 7289 11733
82261	4123 16001 16368 1232
82262	12792 16128 3676 1772
82263	2747 14504 9622 15605
82264	15862 10818 17697 2435
82265	2561 2805 2095 2286
82266	7232 16496 17500 2302
82267	11259 2803 13362 10727
82268	9748 16492 15256 11444
82269	6730 17180 9738 14175
82270	12701 13823 17482 10347
82271	5608 14284 3869 15899
82272	1144 4242 17036 5739
82273	8188 9681 10836 6695
82274	4968 537 8172 12764
82275	6708 13511 7346 14086
82276	15766 5254 8135 5739
82277	8369 15729 309 1413
82278	676 15083 8478 10945
82279	804 11139 1273 16025
82280	16516 14148 16551 14299
82281	12230 6709 5999 14191
82282	8795 15162 399 6580
82283	8954 5089 3786 4003
82284	14464 15005 4706 2939
82285	3568 12455 3082 10562
82286	16646 661 17342 15844
82287	5740 13879 4375 2017
82288	6000 8637 17595 11313
82289	16258 9248 12395 16665
82290	8855 12011 4209 17305
82291	1729 13437 17248 12254
82292	6818 2077 5995 6501
82293	6177 7917 279 10861
82294	4144 12177 3963 13339
82295	14672 7265 3158 12279
82296	7856 15771 7678 17126
82297	7067 7151 11980 17727
82298	9323 7043 5851 11347
82299	968 14296 4025 13863
82300	6812 6440 6072 17854
82301	14095 3615 3196 2576
82302	10376 7377 994 5544
82303	3389 15301 11178 8861
82304	3393 4097 14328 16311
82305	15372 2979 8836 15163
82306	17019 16135 3531 8637
82307	1581 11188 10520 10047
82308	12906 10187 1219 6960
82309	2187 16465 14556 9758
82310	1615 13314 16020 7162
82311	340 9066 4456 3332
82312	13343 337 17834 965
82313	9203 13996 17153 15237
82314	9829 5086 12281 6768
82315	13180 8391 12893 10268
82316	15575 1678 6498 3604
82317	6402 7572 8375 1351
82318	4906 10439 15382 14249
82319	17201 10087 6129 14259
82320	808 3237 1874 13241
82321	8993 10956 17227 15855
82322	1953 7048 10965 5607
82323	13749 3954 14965 12389
82324	13912 2348 16688 12417
82325	2088 4282 8338 1646
82326	9106 6609 16608 5933
82327	9899 2246 1848 9285
82328	3778 8586 7019 16100
82329	1363 681 14460 3574
82330	16973 2361 2408 15394
82331	10253 11752 17372 7925
82332	14313 11182 10608 12612
82333	17493 10530 3675 3101
82334	12227 4010 10498 6126
82335	5066 3233 950 2807
82336	2223 10397 16125 15298
82337	2600 9424 12368 9461
82338	13737 1808 15672 3307
82339	17205 13581 10987 3397
82340	2215 1851 7832 15458
82341	5473 2473 17552 14493
82342	8114 11986 9833 16208
82343	4952 16529 372 12259
82344	14742 5250 4611 9590
82345	10835 12024 16599 16807
82346	8067 282 5450 3511
82347	16163 12288 3595 12795
82348	3927 17518 6772 8476
82349	4385 414 12964 1442
82350	11434 6791 17713 7682
82351	3775 16937 4336 7997
82352	1803 8798 2611 12164
82353	17909 13849 6958 17695
82354	3289 7862 17602 3681
82355	13188 14945 16822 12133
82356	13506 12296 11153 11363
82357	3182 10016 5145 16268
82358	3990 9255 14536 1814
82359	16519 14647 784 9779
82360	16533 3447 16017 8309
82361	17944 6528 12440 11412
82362	8574 5314 17825 12998
82363	5235 9058 8333 9109
82364	9725 6384 9871 638
82365	5701 3801 11470 4214
82366	9353 1354 8604 11243
82367	3179 8841 11573 14856
82368	90 6185 13398 2294
82369	3598 4472 10270 7719
82370	10116 12999 4447 14629
82371	8493 12818 16274 2869
82372	100 5861 9233 24
82373	15145 5946 9886 15013
82374	16816 14707 15364 14573
82375	3446 1838 9426 658
82376	4605 13588 5810 490
82377	13024 9187 17953 7972
82378	12111 12191 363 9676
82379	13675 10389 12984 4869
82380	10987 2137 572 3545
82381	1764 1355 4828 806
82382	15666 3978 10284 8935
82383	4846 10777 16645 11081
82384	6689 12983 12478 11706
82385	2521 370 9328 9088
82386	12571 15821 5098 17609
82387	3247 15238 16955 3844
82388	14755 6083 16259 10362
82389	6728 2035 11665 1416
82390	4782 198 8356 5533
82391	3315 13839 16579 11383
82392	4513 14776 11373 1762
82393	3881 16797 5633 3374
82394	12952 9624 6005 6165
82395	3606 499 4057 9868
82396	1026 17811 13087 321
82397	13198 9752 4632 5971
82398	4543 12995 9238 13159
82399	13224 2009 10849 6672
82400	11460 6947 9661 9277
82401	17432 12006 8578 1197
82402	16600 6705 3598 11740
82403	1200 11379 5017 6528
82404	2983 13129 6041 3243
82405	7585 9977 17291 3881
82406	8066 14742 15022 693
82407	17850 1378 15332 1001
82408	9344 2704 9042 17695
82409	9773 15757 422 13508
82410	7026 8517 6012 9236
82411	1597 609 2157 190
82412	15755 9650 11448 928
82413	6018 6121 8482 158
82414	6761 15621 3644 9572
82415	13290 2980 3904 4066
82416	14206 10308 970 6529
82417	7209 16292 2062 3226
82418	4993 7260 1600 8407
82419	6500 7919 12392 13375
82420	13864 5575 6522 12893
82421	995 13063 6793 4103
82422	9205 4593 10919 11237
82423	10825 7173 6937 4501
82424	11666 6056 751 10837
82425	5875 4378 130 12461
82426	15425 2680 8666 7664
82427	7700 8569 5477 13226
82428	4751 16131 4270 14835
82429	17232 966 2532 327
82430	8339 17294 6211 4564
82431	6719 11556 13561 8777
82432	4864 9429 3532 17923
82433	13567 8142 4093 6594
82434	17141 6298 13320 12366
82435	6984 15908 8526 89
82436	1363 679 803 4815
82437	15712 14372 10213 1139
82438	13980 15834 2738 2258
82439	476 5423 10674 10701
82440	3957 17409 15168 16260
82441	16252 1692 8366 2214
82442	4402 6040 2479 584
82443	16980 14974 9776 13183
82444	12820 13486 2018 10181
82445	14928 7605 4541 9273
82446	15660 3517 15505 5238
82447	16534 15765 5719 8522
82448	2194 4952 4971 7649
82449	4286 2531 12428 1897
82450	17284 8290 10992 7342
82451	15954 6140 12617 8381
82452	8143 11156 12660 8204
82453	6313 17443 8912 7979
82454	10784 5469 1878 9988
82455	12405 15801 6211 6631
82456	1555 633 5344 9595
82457	13326 6756 17954 14844
82458	7872 4353 11898 12340
82459	9549 5785 14873 13089
82460	6060 9732 14779 3447
82461	14879 16098 3420 5452
82462	17100 14190 9780 3888
82463	6267 11050 1031 10865
82464	6968 12449 7299 2916
82465	8929 5050 11942 10364
82466	1267 14333 823 139
82467	10468 13020 12349 9228
82468	11879 6456 16556 862
82469	8039 11465 3366 16623
82470	6505 17008 2530 11526
82471	990 5950 6467 8418
82472	16090 10791 2853 13577
82473	1854 16458 16863 11217
82474	2419 1423 13506 3843
82475	17103 5444 17628 3311
82476	8429 17196 525 9613
82477	3632 7679 11282 9297
82478	3154 6454 17308 2978
82479	1618 4004 6020 13346
82480	13660 13573 3312 13746
82481	7060 4961 803 11799
82482	17784 7613 13452 15239
82483	115 8936 13131 4635
82484	10075 4537 14165 14618
82485	8142 14950 13461 3645
82486	12903 552 256 15069
82487	9291 14477 8968 6674
82488	15425 12537 6434 11086
82489	17392 11826 16627 186
82490	2792 15808 731 4424
82491	13949 16498 9432 10558
82492	8803 11536 15885 14832
82493	10108 9690 11991 10044
82494	9063 10021 11210 8616
82495	613 2622 2686 14116
82496	8633 1707 11479 11263
82497	970 8757 3142 3028
82498	14141 15363 8898 3907
82499	10304 17123 1832 7893
82500	1374 6141 7385 11241
82501	1734 15925 11299 12273
82502	1482 15388 15066 10637
82503	9463 8449 5718 6376
82504	14097 9022 1136 6688
